id,left,top,right,bottom,NUMPOINTS
52395,130385.187931579639553,-3073.699313577963039,134385.187931579654105,-9073.699313577963039,11
52388,130385.187931579639553,38926.300686422036961,134385.187931579654105,32926.300686422036961,0
52389,130385.187931579639553,32926.300686422036961,134385.187931579654105,26926.300686422036961,0
52390,130385.187931579639553,26926.300686422036961,134385.187931579654105,20926.300686422036961,0
52391,130385.187931579639553,20926.300686422036961,134385.187931579654105,14926.300686422036961,1
52384,130385.187931579639553,62926.300686422036961,134385.187931579654105,56926.300686422036961,0
52385,130385.187931579639553,56926.300686422036961,134385.187931579654105,50926.300686422036961,0
52386,130385.187931579639553,50926.300686422036961,134385.187931579654105,44926.300686422036961,0
52387,130385.187931579639553,44926.300686422036961,134385.187931579654105,38926.300686422036961,0
52412,130385.187931579639553,-105073.699313577963039,134385.187931579654105,-111073.699313577963039,0
52408,130385.187931579639553,-81073.699313577963039,134385.187931579654105,-87073.699313577963039,0
52409,130385.187931579639553,-87073.699313577963039,134385.187931579654105,-93073.699313577963039,0
52410,130385.187931579639553,-93073.699313577963039,134385.187931579654105,-99073.699313577963039,0
52411,130385.187931579639553,-99073.699313577963039,134385.187931579654105,-105073.699313577963039,0
52404,130385.187931579639553,-57073.699313577963039,134385.187931579654105,-63073.699313577963039,0
52405,130385.187931579639553,-63073.699313577963039,134385.187931579654105,-69073.699313577963039,0
52406,130385.187931579639553,-69073.699313577963039,134385.187931579654105,-75073.699313577963039,1
52407,130385.187931579639553,-75073.699313577963039,134385.187931579654105,-81073.699313577963039,0
52400,130385.187931579639553,-33073.699313577963039,134385.187931579654105,-39073.699313577963039,7
52401,130385.187931579639553,-39073.699313577963039,134385.187931579654105,-45073.699313577963039,1
52402,130385.187931579639553,-45073.699313577963039,134385.187931579654105,-51073.699313577963039,0
52403,130385.187931579639553,-51073.699313577963039,134385.187931579654105,-57073.699313577963039,1
52364,130385.187931579639553,182926.300686422036961,134385.187931579654105,176926.300686422036961,0
52365,130385.187931579639553,176926.300686422036961,134385.187931579654105,170926.300686422036961,0
52366,130385.187931579639553,170926.300686422036961,134385.187931579654105,164926.300686422036961,1
52367,130385.187931579639553,164926.300686422036961,134385.187931579654105,158926.300686422036961,0
52360,130385.187931579639553,206926.300686422036961,134385.187931579654105,200926.300686422036961,1
52361,130385.187931579639553,200926.300686422036961,134385.187931579654105,194926.300686422036961,2
52362,130385.187931579639553,194926.300686422036961,134385.187931579654105,188926.300686422036961,0
52363,130385.187931579639553,188926.300686422036961,134385.187931579654105,182926.300686422036961,0
52356,130385.187931579639553,230926.300686422036961,134385.187931579654105,224926.300686422036961,2
52357,130385.187931579639553,224926.300686422036961,134385.187931579654105,218926.300686422036961,2
52358,130385.187931579639553,218926.300686422036961,134385.187931579654105,212926.300686422036961,0
52359,130385.187931579639553,212926.300686422036961,134385.187931579654105,206926.300686422036961,1
52352,130385.187931579639553,254926.300686422036961,134385.187931579654105,248926.300686422036961,1
52353,130385.187931579639553,248926.300686422036961,134385.187931579654105,242926.300686422036961,0
52354,130385.187931579639553,242926.300686422036961,134385.187931579654105,236926.300686422036961,0
52355,130385.187931579639553,236926.300686422036961,134385.187931579654105,230926.300686422036961,3
52380,130385.187931579639553,86926.300686422036961,134385.187931579654105,80926.300686422036961,0
52381,130385.187931579639553,80926.300686422036961,134385.187931579654105,74926.300686422036961,0
52382,130385.187931579639553,74926.300686422036961,134385.187931579654105,68926.300686422036961,0
52383,130385.187931579639553,68926.300686422036961,134385.187931579654105,62926.300686422036961,0
52376,130385.187931579639553,110926.300686422036961,134385.187931579654105,104926.300686422036961,0
52377,130385.187931579639553,104926.300686422036961,134385.187931579654105,98926.300686422036961,0
52378,130385.187931579639553,98926.300686422036961,134385.187931579654105,92926.300686422036961,0
52379,130385.187931579639553,92926.300686422036961,134385.187931579654105,86926.300686422036961,0
52372,130385.187931579639553,134926.300686422036961,134385.187931579654105,128926.300686422036961,7
52373,130385.187931579639553,128926.300686422036961,134385.187931579654105,122926.300686422036961,1
52374,130385.187931579639553,122926.300686422036961,134385.187931579654105,116926.300686422036961,1
52375,130385.187931579639553,116926.300686422036961,134385.187931579654105,110926.300686422036961,0
52368,130385.187931579639553,158926.300686422036961,134385.187931579654105,152926.300686422036961,1
52369,130385.187931579639553,152926.300686422036961,134385.187931579654105,146926.300686422036961,1
52370,130385.187931579639553,146926.300686422036961,134385.187931579654105,140926.300686422036961,4
52371,130385.187931579639553,140926.300686422036961,134385.187931579654105,134926.300686422036961,0
52335,130385.187931579639553,356926.300686422036961,134385.187931579654105,350926.300686422036961,0
52328,130385.187931579639553,398926.300686422036961,134385.187931579654105,392926.300686422036961,0
52329,130385.187931579639553,392926.300686422036961,134385.187931579654105,386926.300686422036961,0
52330,130385.187931579639553,386926.300686422036961,134385.187931579654105,380926.300686422036961,1
52331,130385.187931579639553,380926.300686422036961,134385.187931579654105,374926.300686422036961,1
52324,130385.187931579639553,422926.300686422036961,134385.187931579654105,416926.300686422036961,1
52325,130385.187931579639553,416926.300686422036961,134385.187931579654105,410926.300686422036961,0
52326,130385.187931579639553,410926.300686422036961,134385.187931579654105,404926.300686422036961,2
52327,130385.187931579639553,404926.300686422036961,134385.187931579654105,398926.300686422036961,0
52320,130385.187931579639553,446926.300686422036961,134385.187931579654105,440926.300686422036961,0
52321,130385.187931579639553,440926.300686422036961,134385.187931579654105,434926.300686422036961,0
52322,130385.187931579639553,434926.300686422036961,134385.187931579654105,428926.300686422036961,0
52323,130385.187931579639553,428926.300686422036961,134385.187931579654105,422926.300686422036961,2
52348,130385.187931579639553,278926.300686422036961,134385.187931579654105,272926.300686422036961,3
52349,130385.187931579639553,272926.300686422036961,134385.187931579654105,266926.300686422036961,0
52350,130385.187931579639553,266926.300686422036961,134385.187931579654105,260926.300686422036961,3
52351,130385.187931579639553,260926.300686422036961,134385.187931579654105,254926.300686422036961,0
52344,130385.187931579639553,302926.300686422036961,134385.187931579654105,296926.300686422036961,0
52345,130385.187931579639553,296926.300686422036961,134385.187931579654105,290926.300686422036961,1
52346,130385.187931579639553,290926.300686422036961,134385.187931579654105,284926.300686422036961,0
52347,130385.187931579639553,284926.300686422036961,134385.187931579654105,278926.300686422036961,0
52340,130385.187931579639553,326926.300686422036961,134385.187931579654105,320926.300686422036961,1
52341,130385.187931579639553,320926.300686422036961,134385.187931579654105,314926.300686422036961,0
52342,130385.187931579639553,314926.300686422036961,134385.187931579654105,308926.300686422036961,1
52343,130385.187931579639553,308926.300686422036961,134385.187931579654105,302926.300686422036961,0
52336,130385.187931579639553,350926.300686422036961,134385.187931579654105,344926.300686422036961,1
52337,130385.187931579639553,344926.300686422036961,134385.187931579654105,338926.300686422036961,3
52338,130385.187931579639553,338926.300686422036961,134385.187931579654105,332926.300686422036961,0
52339,130385.187931579639553,332926.300686422036961,134385.187931579654105,326926.300686422036961,1
52316,130385.187931579639553,470926.300686422036961,134385.187931579654105,464926.300686422036961,0
52317,130385.187931579639553,464926.300686422036961,134385.187931579654105,458926.300686422036961,0
52318,130385.187931579639553,458926.300686422036961,134385.187931579654105,452926.300686422036961,1
52319,130385.187931579639553,452926.300686422036961,134385.187931579654105,446926.300686422036961,0
52313,130385.187931579639553,488926.300686422036961,134385.187931579654105,482926.300686422036961,0
52314,130385.187931579639553,482926.300686422036961,134385.187931579654105,476926.300686422036961,0
52315,130385.187931579639553,476926.300686422036961,134385.187931579654105,470926.300686422036961,0
53132,142385.187931579654105,-51073.699313577963039,146385.187931579654105,-57073.699313577963039,0
53133,142385.187931579654105,-57073.699313577963039,146385.187931579654105,-63073.699313577963039,0
53134,142385.187931579654105,-63073.699313577963039,146385.187931579654105,-69073.699313577963039,0
53135,142385.187931579654105,-69073.699313577963039,146385.187931579654105,-75073.699313577963039,0
53128,142385.187931579654105,-27073.699313577963039,146385.187931579654105,-33073.699313577963039,0
53129,142385.187931579654105,-33073.699313577963039,146385.187931579654105,-39073.699313577963039,3
53130,142385.187931579654105,-39073.699313577963039,146385.187931579654105,-45073.699313577963039,1
53131,142385.187931579654105,-45073.699313577963039,146385.187931579654105,-51073.699313577963039,0
53120,142385.187931579654105,20926.300686422036961,146385.187931579654105,14926.300686422036961,0
53121,142385.187931579654105,14926.300686422036961,146385.187931579654105,8926.300686422036961,1
53122,142385.187931579654105,8926.300686422036961,146385.187931579654105,2926.300686422036961,5
53123,142385.187931579654105,2926.300686422036961,146385.187931579654105,-3073.699313577963039,0
53140,142385.187931579654105,-99073.699313577963039,146385.187931579654105,-105073.699313577963039,0
53141,142385.187931579654105,-105073.699313577963039,146385.187931579654105,-111073.699313577963039,0
53136,142385.187931579654105,-75073.699313577963039,146385.187931579654105,-81073.699313577963039,0
53137,142385.187931579654105,-81073.699313577963039,146385.187931579654105,-87073.699313577963039,0
53138,142385.187931579654105,-87073.699313577963039,146385.187931579654105,-93073.699313577963039,0
53139,142385.187931579654105,-93073.699313577963039,146385.187931579654105,-99073.699313577963039,0
53052,142385.187931579654105,428926.300686422036961,146385.187931579654105,422926.300686422036961,4
53053,142385.187931579654105,422926.300686422036961,146385.187931579654105,416926.300686422036961,2
53054,142385.187931579654105,416926.300686422036961,146385.187931579654105,410926.300686422036961,0
53055,142385.187931579654105,410926.300686422036961,146385.187931579654105,404926.300686422036961,1
53048,142385.187931579654105,452926.300686422036961,146385.187931579654105,446926.300686422036961,0
53049,142385.187931579654105,446926.300686422036961,146385.187931579654105,440926.300686422036961,2
53050,142385.187931579654105,440926.300686422036961,146385.187931579654105,434926.300686422036961,12
53051,142385.187931579654105,434926.300686422036961,146385.187931579654105,428926.300686422036961,12
53044,142385.187931579654105,476926.300686422036961,146385.187931579654105,470926.300686422036961,0
53045,142385.187931579654105,470926.300686422036961,146385.187931579654105,464926.300686422036961,2
53046,142385.187931579654105,464926.300686422036961,146385.187931579654105,458926.300686422036961,1
53047,142385.187931579654105,458926.300686422036961,146385.187931579654105,452926.300686422036961,0
53042,142385.187931579654105,488926.300686422036961,146385.187931579654105,482926.300686422036961,0
53043,142385.187931579654105,482926.300686422036961,146385.187931579654105,476926.300686422036961,0
53100,142385.187931579654105,140926.300686422036961,146385.187931579654105,134926.300686422036961,0
53101,142385.187931579654105,134926.300686422036961,146385.187931579654105,128926.300686422036961,0
53102,142385.187931579654105,128926.300686422036961,146385.187931579654105,122926.300686422036961,0
53099,142385.187931579654105,146926.300686422036961,146385.187931579654105,140926.300686422036961,14
53088,142385.187931579654105,212926.300686422036961,146385.187931579654105,206926.300686422036961,3
53089,142385.187931579654105,206926.300686422036961,146385.187931579654105,200926.300686422036961,0
53090,142385.187931579654105,200926.300686422036961,146385.187931579654105,194926.300686422036961,0
53116,142385.187931579654105,44926.300686422036961,146385.187931579654105,38926.300686422036961,0
53117,142385.187931579654105,38926.300686422036961,146385.187931579654105,32926.300686422036961,0
53118,142385.187931579654105,32926.300686422036961,146385.187931579654105,26926.300686422036961,0
53119,142385.187931579654105,26926.300686422036961,146385.187931579654105,20926.300686422036961,0
53112,142385.187931579654105,68926.300686422036961,146385.187931579654105,62926.300686422036961,0
53113,142385.187931579654105,62926.300686422036961,146385.187931579654105,56926.300686422036961,0
53114,142385.187931579654105,56926.300686422036961,146385.187931579654105,50926.300686422036961,1
53115,142385.187931579654105,50926.300686422036961,146385.187931579654105,44926.300686422036961,0
53108,142385.187931579654105,92926.300686422036961,146385.187931579654105,86926.300686422036961,0
53109,142385.187931579654105,86926.300686422036961,146385.187931579654105,80926.300686422036961,2
53110,142385.187931579654105,80926.300686422036961,146385.187931579654105,74926.300686422036961,0
53111,142385.187931579654105,74926.300686422036961,146385.187931579654105,68926.300686422036961,1
53104,142385.187931579654105,116926.300686422036961,146385.187931579654105,110926.300686422036961,0
53105,142385.187931579654105,110926.300686422036961,146385.187931579654105,104926.300686422036961,0
53106,142385.187931579654105,104926.300686422036961,146385.187931579654105,98926.300686422036961,0
53107,142385.187931579654105,98926.300686422036961,146385.187931579654105,92926.300686422036961,2
53068,142385.187931579654105,332926.300686422036961,146385.187931579654105,326926.300686422036961,0
53069,142385.187931579654105,326926.300686422036961,146385.187931579654105,320926.300686422036961,5
53070,142385.187931579654105,320926.300686422036961,146385.187931579654105,314926.300686422036961,5
53071,142385.187931579654105,314926.300686422036961,146385.187931579654105,308926.300686422036961,5
53064,142385.187931579654105,356926.300686422036961,146385.187931579654105,350926.300686422036961,0
53065,142385.187931579654105,350926.300686422036961,146385.187931579654105,344926.300686422036961,3
53066,142385.187931579654105,344926.300686422036961,146385.187931579654105,338926.300686422036961,5
53067,142385.187931579654105,338926.300686422036961,146385.187931579654105,332926.300686422036961,0
53063,142385.187931579654105,362926.300686422036961,146385.187931579654105,356926.300686422036961,0
53056,142385.187931579654105,404926.300686422036961,146385.187931579654105,398926.300686422036961,1
53057,142385.187931579654105,398926.300686422036961,146385.187931579654105,392926.300686422036961,1
53058,142385.187931579654105,392926.300686422036961,146385.187931579654105,386926.300686422036961,0
53084,142385.187931579654105,236926.300686422036961,146385.187931579654105,230926.300686422036961,4
53085,142385.187931579654105,230926.300686422036961,146385.187931579654105,224926.300686422036961,0
53086,142385.187931579654105,224926.300686422036961,146385.187931579654105,218926.300686422036961,0
53087,142385.187931579654105,218926.300686422036961,146385.187931579654105,212926.300686422036961,0
53080,142385.187931579654105,260926.300686422036961,146385.187931579654105,254926.300686422036961,7
53081,142385.187931579654105,254926.300686422036961,146385.187931579654105,248926.300686422036961,2
53082,142385.187931579654105,248926.300686422036961,146385.187931579654105,242926.300686422036961,1
53083,142385.187931579654105,242926.300686422036961,146385.187931579654105,236926.300686422036961,1
53076,142385.187931579654105,284926.300686422036961,146385.187931579654105,278926.300686422036961,1
53077,142385.187931579654105,278926.300686422036961,146385.187931579654105,272926.300686422036961,4
53078,142385.187931579654105,272926.300686422036961,146385.187931579654105,266926.300686422036961,0
53079,142385.187931579654105,266926.300686422036961,146385.187931579654105,260926.300686422036961,11
53072,142385.187931579654105,308926.300686422036961,146385.187931579654105,302926.300686422036961,4
53073,142385.187931579654105,302926.300686422036961,146385.187931579654105,296926.300686422036961,0
53074,142385.187931579654105,296926.300686422036961,146385.187931579654105,290926.300686422036961,3
53075,142385.187931579654105,290926.300686422036961,146385.187931579654105,284926.300686422036961,2
52896,138385.187931579654105,-93073.699313577963039,142385.187931579654105,-99073.699313577963039,0
52897,138385.187931579654105,-99073.699313577963039,142385.187931579654105,-105073.699313577963039,0
52898,138385.187931579654105,-105073.699313577963039,142385.187931579654105,-111073.699313577963039,0
52876,138385.187931579654105,26926.300686422036961,142385.187931579654105,20926.300686422036961,1
52877,138385.187931579654105,20926.300686422036961,142385.187931579654105,14926.300686422036961,0
52878,138385.187931579654105,14926.300686422036961,142385.187931579654105,8926.300686422036961,0
52879,138385.187931579654105,8926.300686422036961,142385.187931579654105,2926.300686422036961,0
52872,138385.187931579654105,50926.300686422036961,142385.187931579654105,44926.300686422036961,0
52873,138385.187931579654105,44926.300686422036961,142385.187931579654105,38926.300686422036961,0
52874,138385.187931579654105,38926.300686422036961,142385.187931579654105,32926.300686422036961,0
52875,138385.187931579654105,32926.300686422036961,142385.187931579654105,26926.300686422036961,0
52868,138385.187931579654105,74926.300686422036961,142385.187931579654105,68926.300686422036961,0
52869,138385.187931579654105,68926.300686422036961,142385.187931579654105,62926.300686422036961,0
52870,138385.187931579654105,62926.300686422036961,142385.187931579654105,56926.300686422036961,0
52871,138385.187931579654105,56926.300686422036961,142385.187931579654105,50926.300686422036961,0
52864,138385.187931579654105,98926.300686422036961,142385.187931579654105,92926.300686422036961,0
52865,138385.187931579654105,92926.300686422036961,142385.187931579654105,86926.300686422036961,1
52866,138385.187931579654105,86926.300686422036961,142385.187931579654105,80926.300686422036961,0
52867,138385.187931579654105,80926.300686422036961,142385.187931579654105,74926.300686422036961,0
52892,138385.187931579654105,-69073.699313577963039,142385.187931579654105,-75073.699313577963039,0
52893,138385.187931579654105,-75073.699313577963039,142385.187931579654105,-81073.699313577963039,0
52894,138385.187931579654105,-81073.699313577963039,142385.187931579654105,-87073.699313577963039,0
52895,138385.187931579654105,-87073.699313577963039,142385.187931579654105,-93073.699313577963039,0
52888,138385.187931579654105,-45073.699313577963039,142385.187931579654105,-51073.699313577963039,0
52889,138385.187931579654105,-51073.699313577963039,142385.187931579654105,-57073.699313577963039,2
52890,138385.187931579654105,-57073.699313577963039,142385.187931579654105,-63073.699313577963039,0
52891,138385.187931579654105,-63073.699313577963039,142385.187931579654105,-69073.699313577963039,0
52885,138385.187931579654105,-27073.699313577963039,142385.187931579654105,-33073.699313577963039,2
52886,138385.187931579654105,-33073.699313577963039,142385.187931579654105,-39073.699313577963039,0
52887,138385.187931579654105,-39073.699313577963039,142385.187931579654105,-45073.699313577963039,1
52880,138385.187931579654105,2926.300686422036961,142385.187931579654105,-3073.699313577963039,4
52881,138385.187931579654105,-3073.699313577963039,142385.187931579654105,-9073.699313577963039,0
52799,138385.187931579654105,488926.300686422036961,142385.187931579654105,482926.300686422036961,0
52844,138385.187931579654105,218926.300686422036961,142385.187931579654105,212926.300686422036961,2
52845,138385.187931579654105,212926.300686422036961,142385.187931579654105,206926.300686422036961,1
52846,138385.187931579654105,206926.300686422036961,142385.187931579654105,200926.300686422036961,0
52847,138385.187931579654105,200926.300686422036961,142385.187931579654105,194926.300686422036961,0
52840,138385.187931579654105,242926.300686422036961,142385.187931579654105,236926.300686422036961,1
52841,138385.187931579654105,236926.300686422036961,142385.187931579654105,230926.300686422036961,2
52842,138385.187931579654105,230926.300686422036961,142385.187931579654105,224926.300686422036961,5
52843,138385.187931579654105,224926.300686422036961,142385.187931579654105,218926.300686422036961,1
52836,138385.187931579654105,266926.300686422036961,142385.187931579654105,260926.300686422036961,9
52837,138385.187931579654105,260926.300686422036961,142385.187931579654105,254926.300686422036961,1
52838,138385.187931579654105,254926.300686422036961,142385.187931579654105,248926.300686422036961,2
52839,138385.187931579654105,248926.300686422036961,142385.187931579654105,242926.300686422036961,3
52832,138385.187931579654105,290926.300686422036961,142385.187931579654105,284926.300686422036961,0
52833,138385.187931579654105,284926.300686422036961,142385.187931579654105,278926.300686422036961,1
52834,138385.187931579654105,278926.300686422036961,142385.187931579654105,272926.300686422036961,0
52835,138385.187931579654105,272926.300686422036961,142385.187931579654105,266926.300686422036961,0
52860,138385.187931579654105,122926.300686422036961,142385.187931579654105,116926.300686422036961,1
52861,138385.187931579654105,116926.300686422036961,142385.187931579654105,110926.300686422036961,0
52862,138385.187931579654105,110926.300686422036961,142385.187931579654105,104926.300686422036961,0
52863,138385.187931579654105,104926.300686422036961,142385.187931579654105,98926.300686422036961,0
52856,138385.187931579654105,146926.300686422036961,142385.187931579654105,140926.300686422036961,42
52857,138385.187931579654105,140926.300686422036961,142385.187931579654105,134926.300686422036961,6
52858,138385.187931579654105,134926.300686422036961,142385.187931579654105,128926.300686422036961,0
52854,138385.187931579654105,158926.300686422036961,142385.187931579654105,152926.300686422036961,1
52855,138385.187931579654105,152926.300686422036961,142385.187931579654105,146926.300686422036961,1
52848,138385.187931579654105,194926.300686422036961,142385.187931579654105,188926.300686422036961,0
52812,138385.187931579654105,410926.300686422036961,142385.187931579654105,404926.300686422036961,2
52813,138385.187931579654105,404926.300686422036961,142385.187931579654105,398926.300686422036961,1
52814,138385.187931579654105,398926.300686422036961,142385.187931579654105,392926.300686422036961,2
52815,138385.187931579654105,392926.300686422036961,142385.187931579654105,386926.300686422036961,2
52808,138385.187931579654105,434926.300686422036961,142385.187931579654105,428926.300686422036961,6
52809,138385.187931579654105,428926.300686422036961,142385.187931579654105,422926.300686422036961,3
52810,138385.187931579654105,422926.300686422036961,142385.187931579654105,416926.300686422036961,3
52811,138385.187931579654105,416926.300686422036961,142385.187931579654105,410926.300686422036961,7
52804,138385.187931579654105,458926.300686422036961,142385.187931579654105,452926.300686422036961,0
52805,138385.187931579654105,452926.300686422036961,142385.187931579654105,446926.300686422036961,0
52806,138385.187931579654105,446926.300686422036961,142385.187931579654105,440926.300686422036961,2
52807,138385.187931579654105,440926.300686422036961,142385.187931579654105,434926.300686422036961,2
52800,138385.187931579654105,482926.300686422036961,142385.187931579654105,476926.300686422036961,0
52801,138385.187931579654105,476926.300686422036961,142385.187931579654105,470926.300686422036961,0
52802,138385.187931579654105,470926.300686422036961,142385.187931579654105,464926.300686422036961,0
52803,138385.187931579654105,464926.300686422036961,142385.187931579654105,458926.300686422036961,0
52828,138385.187931579654105,314926.300686422036961,142385.187931579654105,308926.300686422036961,3
52829,138385.187931579654105,308926.300686422036961,142385.187931579654105,302926.300686422036961,4
52830,138385.187931579654105,302926.300686422036961,142385.187931579654105,296926.300686422036961,0
52831,138385.187931579654105,296926.300686422036961,142385.187931579654105,290926.300686422036961,0
52824,138385.187931579654105,338926.300686422036961,142385.187931579654105,332926.300686422036961,0
52825,138385.187931579654105,332926.300686422036961,142385.187931579654105,326926.300686422036961,1
52826,138385.187931579654105,326926.300686422036961,142385.187931579654105,320926.300686422036961,4
52827,138385.187931579654105,320926.300686422036961,142385.187931579654105,314926.300686422036961,1
52820,138385.187931579654105,362926.300686422036961,142385.187931579654105,356926.300686422036961,0
52821,138385.187931579654105,356926.300686422036961,142385.187931579654105,350926.300686422036961,0
52822,138385.187931579654105,350926.300686422036961,142385.187931579654105,344926.300686422036961,1
52823,138385.187931579654105,344926.300686422036961,142385.187931579654105,338926.300686422036961,5
52816,138385.187931579654105,386926.300686422036961,142385.187931579654105,380926.300686422036961,6
49644,86385.187931579639553,464926.300686422036961,90385.187931579639553,458926.300686422036961,1
49645,86385.187931579639553,458926.300686422036961,90385.187931579639553,452926.300686422036961,3
49646,86385.187931579639553,452926.300686422036961,90385.187931579639553,446926.300686422036961,0
49647,86385.187931579639553,446926.300686422036961,90385.187931579639553,440926.300686422036961,0
49640,86385.187931579639553,488926.300686422036961,90385.187931579639553,482926.300686422036961,0
49641,86385.187931579639553,482926.300686422036961,90385.187931579639553,476926.300686422036961,0
49642,86385.187931579639553,476926.300686422036961,90385.187931579639553,470926.300686422036961,0
49643,86385.187931579639553,470926.300686422036961,90385.187931579639553,464926.300686422036961,0
49639,86385.187931579639553,494926.300686422036961,90385.187931579639553,488926.300686422036961,0
49660,86385.187931579639553,368926.300686422036961,90385.187931579639553,362926.300686422036961,0
49661,86385.187931579639553,362926.300686422036961,90385.187931579639553,356926.300686422036961,0
49662,86385.187931579639553,356926.300686422036961,90385.187931579639553,350926.300686422036961,0
49663,86385.187931579639553,350926.300686422036961,90385.187931579639553,344926.300686422036961,1
49656,86385.187931579639553,392926.300686422036961,90385.187931579639553,386926.300686422036961,0
49657,86385.187931579639553,386926.300686422036961,90385.187931579639553,380926.300686422036961,0
49658,86385.187931579639553,380926.300686422036961,90385.187931579639553,374926.300686422036961,0
49659,86385.187931579639553,374926.300686422036961,90385.187931579639553,368926.300686422036961,2
49652,86385.187931579639553,416926.300686422036961,90385.187931579639553,410926.300686422036961,0
49653,86385.187931579639553,410926.300686422036961,90385.187931579639553,404926.300686422036961,1
49654,86385.187931579639553,404926.300686422036961,90385.187931579639553,398926.300686422036961,1
49655,86385.187931579639553,398926.300686422036961,90385.187931579639553,392926.300686422036961,0
49648,86385.187931579639553,440926.300686422036961,90385.187931579639553,434926.300686422036961,0
49649,86385.187931579639553,434926.300686422036961,90385.187931579639553,428926.300686422036961,0
49650,86385.187931579639553,428926.300686422036961,90385.187931579639553,422926.300686422036961,0
49651,86385.187931579639553,422926.300686422036961,90385.187931579639553,416926.300686422036961,0
49452,82385.187931579639553,158926.300686422036961,86385.187931579639553,152926.300686422036961,0
49453,82385.187931579639553,152926.300686422036961,86385.187931579639553,146926.300686422036961,0
49454,82385.187931579639553,146926.300686422036961,86385.187931579639553,140926.300686422036961,0
49455,82385.187931579639553,140926.300686422036961,86385.187931579639553,134926.300686422036961,0
49448,82385.187931579639553,182926.300686422036961,86385.187931579639553,176926.300686422036961,0
49449,82385.187931579639553,176926.300686422036961,86385.187931579639553,170926.300686422036961,0
49450,82385.187931579639553,170926.300686422036961,86385.187931579639553,164926.300686422036961,0
49451,82385.187931579639553,164926.300686422036961,86385.187931579639553,158926.300686422036961,0
49444,82385.187931579639553,206926.300686422036961,86385.187931579639553,200926.300686422036961,0
49445,82385.187931579639553,200926.300686422036961,86385.187931579639553,194926.300686422036961,0
49446,82385.187931579639553,194926.300686422036961,86385.187931579639553,188926.300686422036961,0
49447,82385.187931579639553,188926.300686422036961,86385.187931579639553,182926.300686422036961,2
49440,82385.187931579639553,230926.300686422036961,86385.187931579639553,224926.300686422036961,0
49441,82385.187931579639553,224926.300686422036961,86385.187931579639553,218926.300686422036961,0
49442,82385.187931579639553,218926.300686422036961,86385.187931579639553,212926.300686422036961,0
49443,82385.187931579639553,212926.300686422036961,86385.187931579639553,206926.300686422036961,0
49468,82385.187931579639553,62926.300686422036961,86385.187931579639553,56926.300686422036961,0
49469,82385.187931579639553,56926.300686422036961,86385.187931579639553,50926.300686422036961,0
49470,82385.187931579639553,50926.300686422036961,86385.187931579639553,44926.300686422036961,0
49471,82385.187931579639553,44926.300686422036961,86385.187931579639553,38926.300686422036961,0
49464,82385.187931579639553,86926.300686422036961,86385.187931579639553,80926.300686422036961,1
49465,82385.187931579639553,80926.300686422036961,86385.187931579639553,74926.300686422036961,0
49466,82385.187931579639553,74926.300686422036961,86385.187931579639553,68926.300686422036961,0
49467,82385.187931579639553,68926.300686422036961,86385.187931579639553,62926.300686422036961,2
49460,82385.187931579639553,110926.300686422036961,86385.187931579639553,104926.300686422036961,0
49461,82385.187931579639553,104926.300686422036961,86385.187931579639553,98926.300686422036961,0
49462,82385.187931579639553,98926.300686422036961,86385.187931579639553,92926.300686422036961,1
49463,82385.187931579639553,92926.300686422036961,86385.187931579639553,86926.300686422036961,1
49456,82385.187931579639553,134926.300686422036961,86385.187931579639553,128926.300686422036961,1
49457,82385.187931579639553,128926.300686422036961,86385.187931579639553,122926.300686422036961,1
49458,82385.187931579639553,122926.300686422036961,86385.187931579639553,116926.300686422036961,0
49459,82385.187931579639553,116926.300686422036961,86385.187931579639553,110926.300686422036961,0
49420,82385.187931579639553,350926.300686422036961,86385.187931579639553,344926.300686422036961,0
49421,82385.187931579639553,344926.300686422036961,86385.187931579639553,338926.300686422036961,0
49422,82385.187931579639553,338926.300686422036961,86385.187931579639553,332926.300686422036961,0
49423,82385.187931579639553,332926.300686422036961,86385.187931579639553,326926.300686422036961,0
49416,82385.187931579639553,374926.300686422036961,86385.187931579639553,368926.300686422036961,1
49417,82385.187931579639553,368926.300686422036961,86385.187931579639553,362926.300686422036961,0
49418,82385.187931579639553,362926.300686422036961,86385.187931579639553,356926.300686422036961,0
49419,82385.187931579639553,356926.300686422036961,86385.187931579639553,350926.300686422036961,1
49412,82385.187931579639553,398926.300686422036961,86385.187931579639553,392926.300686422036961,0
49413,82385.187931579639553,392926.300686422036961,86385.187931579639553,386926.300686422036961,2
49414,82385.187931579639553,386926.300686422036961,86385.187931579639553,380926.300686422036961,0
49415,82385.187931579639553,380926.300686422036961,86385.187931579639553,374926.300686422036961,0
49408,82385.187931579639553,422926.300686422036961,86385.187931579639553,416926.300686422036961,0
49409,82385.187931579639553,416926.300686422036961,86385.187931579639553,410926.300686422036961,0
49410,82385.187931579639553,410926.300686422036961,86385.187931579639553,404926.300686422036961,1
49411,82385.187931579639553,404926.300686422036961,86385.187931579639553,398926.300686422036961,1
49436,82385.187931579639553,254926.300686422036961,86385.187931579639553,248926.300686422036961,0
49437,82385.187931579639553,248926.300686422036961,86385.187931579639553,242926.300686422036961,0
49438,82385.187931579639553,242926.300686422036961,86385.187931579639553,236926.300686422036961,0
49439,82385.187931579639553,236926.300686422036961,86385.187931579639553,230926.300686422036961,1
